nr_ano_referencia;nr_mes_referencia;sg_empresa_icao;sg_icao_origem;sg_icao_destino;sg_icao_retorno;cd_classe_ida;cd_classe_volta;nr_tarifa;nr_assentos
2025;7;TAM;SBGL;SCEL;9999;Y;;184.96;1
2025;7;TAM;SBGL;SCEL;9999;Y;;191.0;1
2025;7;TAM;SBGL;SCEL;9999;Y;;191.05;1
2025;7;TAM;SBGL;SCEL;9999;Y;;191.58;2
2025;7;TAM;SBGL;SCEL;9999;Y;;191.64;4
2025;7;TAM;SBGL;SCEL;9999;Y;;191.92;1
2025;7;TAM;SBGL;SCEL;9999;Y;;193.6;1
2025;7;TAM;SBGL;SCEL;9999;Y;;194.94;2
2025;7;TAM;SBGL;SCEL;9999;Y;;195.01;1
2025;7;TAM;SBGL;SCEL;9999;Y;;201.91;1
2025;7;TAM;SBGL;SCEL;9999;Y;;202.3;2
2025;7;TAM;SBGL;SCEL;9999;Y;;202.42;4
2025;7;TAM;SBGL;SCEL;9999;Y;;202.53;2
2025;7;TAM;SBGL;SCEL;9999;Y;;202.58;4
2025;7;TAM;SBGL;SCEL;9999;Y;;202.78;2
2025;7;TAM;SBGL;SCEL;9999;Y;;202.99;1
2025;7;TAM;SBGL;SCEL;9999;Y;;203.0;4
2025;7;TAM;SBGL;SCEL;9999;Y;;203.99;1
2025;7;TAM;SBGL;SCEL;9999;Y;;204.65;2
2025;7;TAM;SBGL;SCEL;9999;Y;;205.59;2
2025;7;TAM;SBGL;SCEL;9999;Y;;205.99;1
2025;7;TAM;SBGL;SCEL;9999;Y;;206.88;3
2025;7;TAM;SBGL;SCEL;9999;Y;;207.08;2
2025;7;TAM;SBGL;SCEL;9999;Y;;207.54;1
2025;7;TAM;SBGL;SCEL;9999;Y;;212.27;2
2025;7;TAM;SBGL;SCEL;9999;Y;;212.51;3
2025;7;TAM;SBGL;SCEL;9999;Y;;213.11;3
2025;7;TAM;SBGL;SCEL;9999;Y;;213.61;1
2025;7;TAM;SBGL;SCEL;9999;Y;;214.03;2
2025;7;TAM;SBGL;SCEL;9999;Y;;214.11;4
2025;7;TAM;SBGL;SCEL;9999;Y;;215.56;2
2025;7;TAM;SBGL;SCEL;9999;Y;;217.22;1
2025;7;TAM;SBGL;SCEL;9999;Y;;218.25;2
2025;7;TAM;SBGL;SCEL;9999;Y;;218.51;2
2025;7;TAM;SBGL;SCEL;9999;Y;;218.52;2
2025;7;TAM;SBGL;SCEL;9999;Y;;219.25;1
2025;7;TAM;SBGL;SCEL;9999;Y;;219.74;2
2025;7;TAM;SBGL;SCEL;9999;Y;;225.79;1
2025;7;TAM;SBGL;SCEL;9999;Y;;229.53;1
2025;7;TAM;SBGL;SCEL;9999;Y;;230.6;1
2025;7;TAM;SBGL;SCEL;9999;Y;;230.92;1
2025;7;TAM;SBGL;SCEL;9999;Y;;231.08;2
2025;7;TAM;SBGL;SCEL;9999;Y;;231.12;1
2025;7;TAM;SBGL;SCEL;9999;Y;;231.78;1
2025;7;TAM;SBGL;SCEL;9999;Y;;233.21;1
2025;7;TAM;SBGL;SCEL;9999;Y;;235.08;1
2025;7;TAM;SBGL;SCEL;9999;Y;;235.67;1
2025;7;TAM;SBGL;SCEL;9999;Y;;236.23;1
2025;7;TAM;SBGL;SCEL;9999;Y;;236.52;1
2025;7;TAM;SBGL;SCEL;9999;Y;;237.08;6
2025;7;TAM;SBGL;SCEL;9999;Y;;239.62;4
2025;7;TAM;SBGL;SCEL;9999;Y;;241.25;1
2025;7;TAM;SBGL;SCEL;9999;Y;;251.76;1
2025;7;TAM;SBGL;SCEL;9999;Y;;251.85;1
2025;7;TAM;SBGL;SCEL;9999;Y;;252.13;1
2025;7;TAM;SBGL;SCEL;9999;Y;;252.44;1
2025;7;TAM;SBGL;SCEL;9999;Y;;253.09;1
2025;7;TAM;SBGL;SCEL;9999;Y;;254.26;1
2025;7;TAM;SBGL;SCEL;9999;Y;;254.32;1
2025;7;TAM;SBGL;SCEL;9999;Y;;255.43;1
2025;7;TAM;SBGL;SCEL;9999;Y;;262.09;1
2025;7;TAM;SBGL;SCEL;9999;Y;;265.96;3
2025;7;TAM;SBGL;SCEL;9999;Y;;266.39;2
2025;7;TAM;SBGL;SCEL;9999;Y;;266.41;1
2025;7;TAM;SBGL;SCEL;9999;Y;;267.41;1
2025;7;TAM;SBGL;SCEL;9999;Y;;272.0;2
2025;7;TAM;SBGL;SCEL;9999;Y;;272.19;2
2025;7;TAM;SBGL;SCEL;9999;Y;;272.53;1
2025;7;TAM;SBGL;SCEL;9999;Y;;273.96;1
2025;7;TAM;SBGL;SCEL;9999;Y;;290.38;2
2025;7;TAM;SBGL;SCEL;9999;Y;;291.99;1
2025;7;TAM;SBGL;SCEL;9999;Y;;295.89;2
2025;7;TAM;SBGL;SCEL;9999;Y;;298.06;1
2025;7;TAM;SBGL;SCEL;9999;Y;;298.34;1
2025;7;TAM;SBGL;SCEL;9999;Y;;299.01;2
2025;7;TAM;SBGL;SCEL;9999;Y;;300.52;1
2025;7;TAM;SBGL;SCEL;9999;Y;;302.33;1
2025;7;TAM;SBGL;SCEL;9999;Y;;302.4;5
2025;7;TAM;SBGL;SCEL;9999;Y;;309.48;4
2025;7;TAM;SBGL;SCEL;9999;Y;;314.08;1
2025;7;TAM;SBGL;SCEL;9999;Y;;314.11;2
2025;7;TAM;SBGL;SCEL;9999;Y;;347.06;2
2025;7;TAM;SBGL;SCEL;9999;Y;;347.29;7
2025;7;TAM;SBGL;SCEL;9999;Y;;349.12;3
2025;7;TAM;SBGL;SCEL;9999;Y;;353.12;1
2025;7;TAM;SBGL;SCEL;9999;Y;;354.01;2
2025;7;TAM;SBGL;SCEL;9999;Y;;357.21;5
2025;7;TAM;SBGL;SCEL;9999;Y;;365.16;1
2025;7;TAM;SBGL;SCEL;9999;Y;;396.13;1
2025;7;TAM;SBGL;SCEL;9999;Y;;402.03;2
2025;7;TAM;SBGL;SCEL;9999;Y;;440.01;3
2025;7;TAM;SBGL;SCEL;9999;Y;;440.15;1
2025;7;TAM;SBGL;SCEL;9999;Y;;495.86;1
2025;7;TAM;SBGL;SCEL;9999;Y;;499.19;2
2025;7;TAM;SBGL;SCEL;9999;Y;;537.81;1
2025;7;TAM;SBGL;SCEL;9999;Y;;581.9;2
2025;7;TAM;SBGL;SCEL;9999;Y;;789.2;1
2025;7;TAM;SBGL;SCEL;9999;Y;;790.21;4
2025;7;TAM;SBGL;SCEL;9999;Y;;860.3;1
2025;7;TAM;SBGL;SCEL;SBBR;Y;Y;162.31;2
2025;7;TAM;SBGL;SCEL;SBBR;Y;Y;251.72;2
2025;7;TAM;SBGL;SCEL;SBBR;Y;Y;255.69;2
2025;7;TAM;SBGL;SCEL;SBGL;J;J;540.98;2
2025;7;TAM;SBGL;SCEL;SBGL;J;J;550.11;2
2025;7;TAM;SBGL;SCEL;SBGL;J;J;595.79;2
2025;7;TAM;SBGL;SCEL;SBGL;J;J;604.01;2
2025;7;TAM;SBGL;SCEL;SBGL;J;J;607.61;2
2025;7;TAM;SBGL;SCEL;SBGL;J;J;615.64;2
2025;7;TAM;SBGL;SCEL;SBGL;J;J;633.01;2
2025;7;TAM;SBGL;SCEL;SBGL;J;J;633.78;1
2025;7;TAM;SBGL;SCEL;SBGL;J;J;640.86;1
2025;7;TAM;SBGL;SCEL;SBGL;J;J;660.75;2
2025;7;TAM;SBGL;SCEL;SBGL;J;J;663.77;3
2025;7;TAM;SBGL;SCEL;SBGL;J;J;670.25;2
2025;7;TAM;SBGL;SCEL;SBGL;J;J;677.28;1
2025;7;TAM;SBGL;SCEL;SBGL;J;J;679.28;1
2025;7;TAM;SBGL;SCEL;SBGL;J;J;682.65;2
2025;7;TAM;SBGL;SCEL;SBGL;J;J;683.94;1
2025;7;TAM;SBGL;SCEL;SBGL;J;J;687.17;2
2025;7;TAM;SBGL;SCEL;SBGL;J;J;687.7;2
2025;7;TAM;SBGL;SCEL;SBGL;J;J;689.04;1
2025;7;TAM;SBGL;SCEL;SBGL;J;J;690.59;2
2025;7;TAM;SBGL;SCEL;SBGL;J;J;728.79;1
2025;7;TAM;SBGL;SCEL;SBGL;J;J;756.55;1
2025;7;TAM;SBGL;SCEL;SBGL;J;J;770.59;1
2025;7;TAM;SBGL;SCEL;SBGL;J;J;772.02;1
2025;7;TAM;SBGL;SCEL;SBGL;J;J;834.13;1
2025;7;TAM;SBGL;SCEL;SBGL;J;J;841.19;1
2025;7;TAM;SBGL;SCEL;SBGL;J;J;849.8;1
2025;7;TAM;SBGL;SCEL;SBGL;J;J;859.78;1
2025;7;TAM;SBGL;SCEL;SBGL;J;J;1047.07;1
2025;7;TAM;SBGL;SCEL;SBGL;J;Y;513.95;1
2025;7;TAM;SBGL;SCEL;SBGL;J;Y;706.8;2
2025;7;TAM;SBGL;SCEL;SBGL;J;Y;826.36;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;J;435.0;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;J;480.0;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;J;482.63;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;J;521.84;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;J;593.69;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;193.56;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;199.54;7
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;199.92;4
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;200.06;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;200.52;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;201.04;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;201.52;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;202.92;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;206.53;6
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;208.0;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;210.0;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;218.78;11
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;219.52;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;220.22;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;221.14;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;223.0;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;223.24;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;227.28;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;232.57;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;233.22;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;235.2;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;235.91;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;236.08;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;237.0;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;238.8;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;238.83;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;239.45;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;239.91;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;240.0;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;240.06;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;240.07;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;240.62;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;242.91;7
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;244.91;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;245.07;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;246.28;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;246.91;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;249.45;8
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;249.99;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;250.25;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;251.3;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;253.69;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;254.0;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;254.43;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;258.34;4
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;258.56;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;258.72;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;259.25;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;259.35;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;259.4;10
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;259.9;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;261.35;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;261.36;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;262.54;7
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;262.7;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;263.37;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;263.42;10
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;263.83;4
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;263.9;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;265.38;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;265.46;4
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;267.41;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;270.67;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;273.47;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;275.21;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;277.0;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;278.44;5
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;278.5;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;278.64;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;279.04;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;279.12;4
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;279.36;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;279.38;5
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;279.44;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;280.0;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;280.08;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;280.1;4
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;280.8;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;280.94;11
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;280.95;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;281.36;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;281.46;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;282.4;5
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;283.17;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;284.1;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;284.13;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;284.14;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;288.5;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;289.01;6
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;289.36;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;290.0;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;290.57;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;290.9;4
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;291.09;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;291.33;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;291.89;4
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;292.37;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;292.52;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;292.83;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;293.35;13
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;293.9;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;295.32;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;298.85;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;299.68;5
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;300.0;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;300.3;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;300.86;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;301.89;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;302.3;5
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;302.31;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;302.32;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;302.44;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;302.57;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;302.87;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;303.33;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;304.0;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;304.33;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;304.5;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;304.58;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;304.79;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;304.99;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;305.46;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;305.59;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;306.46;4
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;306.5;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;307.23;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;307.29;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;307.49;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;307.6;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;307.61;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;308.6;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;309.32;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;310.0;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;310.64;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;311.47;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;312.52;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;313.25;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;313.46;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;314.08;4
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;315.45;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;315.64;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;315.9;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;317.3;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;318.64;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;320.66;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;321.92;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;322.26;5
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;322.42;7
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;322.49;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;322.68;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;322.9;7
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;323.0;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;323.08;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;323.28;5
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;323.29;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;323.64;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;323.75;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;324.0;11
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;324.08;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;324.12;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;324.28;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;324.29;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;324.5;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;324.69;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;324.92;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;325.1;10
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;325.26;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;325.58;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;325.7;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;325.88;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;326.0;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;326.08;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;326.18;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;326.64;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;326.78;4
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;326.84;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;327.7;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;327.76;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;327.87;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;327.88;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;328.78;4
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;329.39;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;329.72;4
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;330.24;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;331.15;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;331.33;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;331.82;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;331.97;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;332.82;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;332.86;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;332.96;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;333.14;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;333.15;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;333.21;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;333.63;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;334.0;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;334.13;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;334.26;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;334.69;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;334.84;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;334.96;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;335.0;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;335.63;4
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;335.88;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;335.89;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;336.0;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;336.11;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;336.96;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;337.08;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;337.14;4
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;337.34;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;338.0;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;338.73;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;338.88;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;339.09;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;339.22;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;339.33;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;339.34;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;339.74;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;341.46;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;342.32;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;343.09;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;343.52;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;343.62;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;343.89;5
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;344.07;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;344.08;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;344.23;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;345.23;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;345.24;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;346.13;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;347.23;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;347.3;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;347.62;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;347.8;5
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;347.81;5
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;347.99;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;348.09;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;349.0;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;349.2;4
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;349.23;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;349.68;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;350.0;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;350.98;7
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;351.1;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;351.19;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;351.83;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;352.19;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;352.22;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;353.09;3
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;353.36;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;353.87;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;353.89;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;354.01;4
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;354.19;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;354.72;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;354.84;2
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;355.09;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;355.21;1
2025;7;TAM;SBGL;SCEL;SBGL;Y;Y;355.62;3
